0,0,0,0,0,0,0,0,0,0
201000000,0,0.817617,0,0.844085,0.790274,0.949996,0.513074,0.712092,0.832683
201001002,0,6.57923e-05,0,0.0854992,0.95,0,0.0854615,0.00160905,0
201011022,0,0.855,0,1,0,0,0.9,0,0
20000100,0.854663,0,0.81291,0.238813,0.858225,0.848773,0,0.786832,0.95
22001100,0.866419,0,0,0.0949998,0,0,0,0.0935327,0
122021100,0,0,0,1,0,0,0,0,0.854914
100000002,0,0.748647,0.791453,0.826816,0.747986,0.790953,0.95,0.829633,0
100200102,0,0.496028,0.95,0,0.460147,0.516075,0,0.44227,0
120201102,0,0,0.423225,0,0.944775,0,0,0.465975,0
120221112,0,0,0.5,0,0,0,0,0,0
1200,0.827695,0.812837,0.727693,0.847451,0.759084,0,0,0.236571,0.945289
2011200,0.82503,0.902932,0,0.9,0,0,0,0,0
12011220,0,0,0,0.9,0,0,0,0,0.95
212011221,0,0,0,1,0,0,0,0,0
200001000,0,0.853479,0.949996,0.796886,0.854061,0,0.846389,0.828374,0.687716
200001120,0,0,0.7695,0.7695,0.949999,0,0,0,0.855392
220001121,0,0,0.9,0,0.864482,0,0,0,0
220211121,0,0,1,0,0,0,0,0,0
20010000,0.850325,0,0.945255,0.830035,0,0.858708,0.858914,0.85058,0.832585
220010010,0,0,0.456634,0.0944464,0,0.0863858,0.0949905,0,0.0484097
221010012,0,0,0,0.7695,0,0,1,0,0
221112012,0,0,0,0,0,0,1,0,0
10000020,0.486369,0,0.870576,0.483604,0.480511,0.479298,0.481704,0,0.461756
110020020,0,0,1,0.860724,0,0.730294,0.856046,0,0.804127
110122020,0,0,1,0,0,0,0.9,0,0.7695
110122221,0,0,1,0,0,0,0,0,0
20100,0.4446,0.451512,0.478855,0.945735,0,0.469574,0,0.480307,0.440169
122100,1,0.731024,0.0884114,0,0,0,0,0.796816,0
110000220,0,0,1,0,0.776809,0,0,0,0.88527
10200,0.48238,0.452686,0.448211,0.448601,0,0.236782,0,0.448828,0.949957
