120122011,0,0,0,0,0,0,0.5,0,0
112201000,0,0,0,0,0.522495,0,0.0949051,0.47499,0.475
112221001,0,0,0,0,0,0,1,0,0
100002010,0,0.420832,0.171218,0.0986808,0.907246,0,0.455595,0,0.12611
101022010,0,0.521075,0,1,0,0,0,0,0
101122012,0,0,0,0,0,0,0,0,0
121000,0.657922,0.833354,0.907203,0,0,0,0.817286,0.421301,0.872534
2121100,0.95,0,0,0,0,0,0,0.427072,0.7695
2121112,1,0,0,0,0,0,0,0,0
100001002,0,0.455721,0.0935292,0.451254,0.455758,0,0.902387,0.147525,0
102101002,0,0,0,0,0.00863464,0,0.949144,0.00864303,0
122101012,0,0,0,0,0,0,0,0,0
100200001,0,0.00252439,0.451661,0,0.945249,0.000949915,0.00894354,0.455335,0
110200201,0,0,0.864499,0,0.0949992,0.0855855,0,0,0
110201221,0,0,0,0,0,0,0,0,0
201000010,0,0.0897634,0,0.167632,0.175377,0.451993,0.945132,0,0.167328
201120010,0,0.0949915,0,0,0,0.522071,0.855,0,1
221120011,0,0,0,0,0,0,0,0,0
120000010,0,0,0.41835,0.0451818,0.170268,0.11856,0.455396,0,0.45125
122000011,0,0,0,0,0.0940595,0,0.0864491,0,0
122102011,0,0,0,0,0,0,0,0,0
102100,0.901695,0.0161573,0.094498,0,0.13005,0,0,0.444316,0.167538
2112100,0.864414,0,0,0,0,0,0,0,1
21121,0,1,0,0,0,0,0,0,0
102001000,0,0.448042,0,0.451251,0.949573,0,0.16448,0.167048,0.130858
102211000,0,0.0474568,0,0,0,0,0,0.474953,0.475
122211010,0,0,0,0,0,0,0,0,0.5
110200,0.0454898,0.447216,0.0885352,0,0,0.85811,0,0.0496927,0.095
112000,0.459372,0.451661,0.937944,0,0,0,0.459332,0.488658,0.504696
112120,0.00475,0,0.000941407,0,0,0,0,0,0.00864492
100112200,0,0,0,0,0,0,0,0,0.95
100100200,0,0.820685,0.829829,0,0.16799,0.827807,0,0.806128,0.906775
100110220,0,0.00855,0.0855,0,0,0.855941,0,0,1
1010020,0.00828751,0.00893394,0,0.0245293,0,0.00783439,0.504772,0,0.00949145
201010021,0,0,0,0.00863644,0,0.431822,0.00902462,0,0
201112021,0,0,0,0,0,0,0.5,0,0
211220101,0,0,0,0,0,1,0,0,0
110002000,0,0,0.902504,0,0.0940424,0,0.666029,0.731828,0.85544
110002021,0,0,0,8.55865e-05,8.6356e-05,0,0,0,0
110122021,0,0,0,0,0,0,0,0,0
2110000,0.0375702,0.0745828,0,0,0,0.949535,0.0163198,0.129272,0.0949992
102110002,0,0,0,0,0,1,0.00863456,0.086355,0
102110212,0,0,0,0,0,1,0,0,0
1002100,0.450966,0.0746627,0,0.094145,0.90725,0,0,0.374817,0.161809
1002121,0,0.7695,0,0,0.95,0,0,0,0
1122121,0.495,1,0,0,0,0,0,0,0
10020121,0.475,0,0.475,0.475047,0,0.522072,0,0,0
211020121,0,0,0,0,0,0.5,0,0,0
101000200,0,0.0459742,0,0.0446844,0.0410685,0.00407307,0,0.0248884,0.501079
101000221,0,0.00949906,0,0,0.00940501,0,0,0,0
100000201,0,0.0163348,0.0941449,0.0909641,0.537917,9.82255e-05,0,0.0893402,0
100010200,0,0.446827,0.154987,0.373721,0,0.367475,0,0.000950001,0.904664
120010,0.46282,0.49583,0.176109,0,0,0.0597844,0.945716,0,0.457002
122011,0.474996,0.427932,0.094906,0,0,0,0.95,0,0
100122211,0,0.49995,1,0,0,0,0,0,0
210120001,0,0,0.475457,0,0,0.474948,0.945721,0.475,0
210121021,0,0,0.5,0,0,0,0,0,0
21010,0.175798,0.492643,0.460696,0.45218,0,0,0.492768,0,0.94572
21021010,0.095,0,0,0.474957,0,0,0.0475,0,0.949572
102100000,0,0.0178692,0,0,0.00940587,0.0862399,0.94524,0.0221678,0.0894425
112102000,0,0,0,0,0,0,0.95,0,0.9
120200110,0,0,0.0475,0,0.0859789,0.086355,0,0,0.475
10010002,0.0739157,0,0.0899471,0.00857049,0,0.08645,0.095,0.536731,0
10012102,0,0,1,0.84645,0,0,0,0.07695,0
110012122,0,0,1,0,0,0,0,0,0
121210,0.95,0,0.9,0,0,0,0,0,0
110000020,0,0,0.536947,0.374045,0.08973,0.00888229,0.00175486,0,0.163736
121002100,0,0,0,0.95,0.0864499,0,0,0.00855009,0
1200001,0.0949478,0.0747278,0,0,0.0949915,0.0241304,0.00956029,0.0155214,0
11200201,1,0,0,0,0,0.864319,0,7.69501e-05,0
10120,0.0451216,0.00731911,0.0100003,0.00780178,0,0.0415068,0,0,0.00857459
20011120,0.00855085,0,0.941356,0,0,0,0,0,0
1100221,0.474953,0.00940501,0,0,0,0.0427547,0,0,0
11120221,0,0,0,0,0,0,0,0,0
10100020,0.45162,0,0.495163,0,0.167373,0.417663,0.12714,0,0.176221
112100020,0,0,0,0,0,0,0.95,0,0.7695
112101022,0,0,0,0,0,0,0.9999,0,0
102010000,0,0.407023,0,0.41544,0,0.095,0.00739244,0.0897955,0.945721
102010012,0,0.38475,0,0,0,1,0,0,0
102211012,0,0.5,0,0,0,0,0,0,0
12001,0.523279,0.0130696,0.0119792,0.00894288,0,0,0.0127075,0.00857374,0
12211,0.00902462,0.0474957,0,0.00941356,0,0,0,0,0
2112211,0,0,0,0,0,0,0,0,0
100020100,0,0.00949136,0.130456,0.949957,0,0.0949145,0,0.0941401,0.11822
100022101,0,0.855,0.854991,1,0,0,0,0.863548,0
110022121,0,0,0,1,0,0,0,0,0
21000001,0.0148531,0,0,0.00821199,0.00872572,0.817619,0.00045125,0.00941365,0
20000110,0.0824781,0,0.0864042,0.0484105,0.0488698,0.0899914,0,0,0.865867
22001110,1,0,0,0.465548,0,0,0,0,0.522457
102011002,0,0.474957,0,0.475,0,0,0.0940509,0.0906301,0
200110,0.0892021,0.0819568,0.121881,0,0.0821277,0.0821745,0,0,0.89478
201200110,0,0,0,0,0.00863644,0.00949145,0,0,0.00863637
100000210,0,0.451291,0.168176,0.122973,0.902267,0.130729,0,0,0.170663
110200210,0,0,0.863636,0,0.00949915,0.00855009,0,0,0
112200211,0,0,0,0,1,0,0,0,0
1012,0.102329,0.4517,0.460215,0.455356,0.945724,0,0.459746,0,0
10201012,0.07695,0,0.474952,0,0.949568,0,0.0093195,0,0
110201212,0,0,0,0,0,0,0,0,0
210100000,0,0,0.459016,0,0.902927,0.455721,0.462711,0.462688,0.175432
212100001,0,0,0,0,0.949953,0.431822,0.0941449,0.475,0
212112001,0,0,0,0,0,0,0,0.5,0
120010000,0,0,0.0448333,0.0410633,0,0.0459042,0.00568976,0.0160915,0.0532139
120012100,0,0,0.00855087,0,0,0,0,0,0.085501
10102000,0.451258,0,0.176224,0,0.130858,0,0.452063,0.417663,0.168486
12112000,0,0,0,0,0,0,0,0.7695,1
101002000,0,0.451697,0,0.0094145,0.0829683,0,0.0410596,0.0820463,0.041393
101102020,0,0.00864491,0,0,0.00094051,0,8.55001e-05,0,0.00094905
120001000,0,0,0.455322,0.406151,0.902967,0,0.483456,0.168094,0.451574
122001010,0,0,0,0.0474995,0.00855942,0,0.094051,0,0.0432203
200001001,0,0.85199,0.902974,0.863939,0.0695289,0,0.862781,0.731024,0
200211001,0,0,0.95,0,0,0,0.9,0,0
100201000,0,0.447923,0.492269,0,0.447604,0,0.0536622,0.159612,0.45125
102201001,0,0,0,0,0.945682,0,0.0094145,0.0423225,0
122201011,0,0,0,0,0,0,0,0,0
2101,0.0816028,0.00805679,0.078348,0.00941365,0.0821322,0,0,0.850387,0
212101,0,0,0,0,0,0,0,0,0
102010120,0,0,0,0.000470298,0,0.00094051,0,0,0.0051309
112200010,0,0,0,0,0.95,0,0.863379,0,0
112201210,0,0,0,0,1,0,0,0,0
101221000,0,0.0470768,0,0,0,0,0,0.00940587,0.043225
10000021,0.45125,0,0.824889,0.410716,0.163267,0.0492634,0.0851569,0,0
10102021,0.475,0,0.0475,0,0.0474996,0,0.474995,0,0
110102221,0,0,0,0,0,0,0,0,0
210011200,0,0,0,1,0,0,0,0.0940491,0
120100201,0,0,0,0,0.95,0,0,0.095,0
120101221,0,0,0,0,1,0,0,0,0
100000120,0,0.0086356,0.0528341,0.451627,0.00949992,0.00981143,0,0,0.0154498
110200120,0,0,0.475,0,0.428441,8.55002e-11,0,0,0.431822
2100001,0.949525,0.157325,0,0,0.1722,0.171271,0.0937277,0.098366,0
2110021,0.0432635,0.00863551,0,0,0,0.043225,0,0,0
12110200,0,0,0,0,0,0,0,0.00855,0.00086356
212110201,0,0,0,0,0,0,0,0,0
202001011,0,1,0,0,0.7695,0,0,0,0
200120011,0,0.0855,0.0949145,0,0,0.00427457,0.479318,0,0
210120211,0,0,1,0,0,0.45,0,0,0
1020010,0.171345,0.166973,0,0.456964,0,0.906048,0.455677,0,0.456161
121020010,0,0,0,0.949568,0,0.475047,0.474999,0,0.475
121021012,0,0,0,0.5,0,0,0.5,0,0
200011210,0,0.864319,0.0855855,1,0,0,0,0,0
200010112,0,0.000949146,0.0094906,0,0,9.41356e-05,0,0,0
200112001,0,0.475432,0.902975,0,0,0,0.474999,0.475,0
210112201,0,0,0,0,0,0,0,0.5,0
210110002,0,0,0.0863551,0,0,0.000864414,0.0855087,0.000949914,0
212110102,0,0,0,0,0,1,0,0,0
100021,0.126386,0.0871797,0.41906,0,0.907213,0.0938204,0.418465,0,0
101221,0,0.00855001,0.0949991,0,0.095,0,0,0,0
10121221,0,0,1,0,0,0,0,0,0
10200100,0.0569026,0,0.451656,0,0.945725,0.168109,0,0.454986,0.455758
10202110,0.0854145,0,0.855,0,1,0,0,0,0.863541
210100021,0,0,0.475,0,0.475,0.475,0.474957,0,0
211100221,0,0,0,0,0,0.5,0,0,0
2001010,0.9025,0.0982339,0,0.488384,0.54118,0,0.0825431,0,0.126738
22101010,1,0,0,0,0.7695,0,0,0,0
1020100,0.168054,0.493194,0,0.500866,0,0.902432,0,0.501104,0.383058
21020110,0.000864491,0,0,0.00517754,0,0.00855095,0,0,0.95
210120010,0,0,0.95,0,0,0.38475,0,0,0.9
211122010,0,0,0,0,0,0,0.45,0,1
200101,0.0111575,0.00827751,0.410223,0,0.00949917,0.00949136,0,0.016924,0
12200101,0.043225,0,0,0,0.00479236,9.49138e-06,0,0.475,0
12221101,0,0,0,0,0,0,0,0.5,0
210000001,0,0,0.455017,0.130721,0.452063,0.451653,0.944525,0.454934,0
212000011,0,0,0,0,0.0949999,0,0.0949991,0,0
210120100,0,0,0.423225,0,0,0,0,0.4617,1
212120101,0,0,0,0,0,0,0,0.5,0
1021,0.0455235,0.0949218,0.858528,0.049588,0.0821707,0,0.0827051,0,0
200101021,0,0,0.00940975,0,0.0907164,0,0,0,0
10001020,0.496374,0,0.451254,0.0934539,0.167775,0,0.176224,0,0.131288
10211020,0.427457,0,0,0,0,0,0.95,0,0.52138
11211220,1,0,0,0,0,0,0,0,0
20101000,0.863248,0,0.899888,0,0.902547,0,0.812227,0.863636,0.891746
120121000,0,0,0,0,0,0,0,1,0
201102001,0,0.474957,0,0,0.475,0,0.475,0.475,0
201112201,0,0.5,0,0,0,0,0,0.5,0
1202101,0,0,0,0,1,0,0,0.7695,0
121202101,0,0,0,0,1,0,0,0,0
120112,1,0.855,0.863379,0,0,0.854914,0,0,0
12120112,0.9,0,0,0,0,1,0,0,0
10021000,0.463882,0,0.902503,0.492674,0,0,0.176194,0.489375,0.464313
12121000,0,0,0,0,0,0,1,0,0
112121020,0,0,0,0,0,0,1,0,0
211000000,0,0,0,0.860724,0.81135,0.501008,0.907203,0.730695,0.861906
211000120,0,0,0,0,0.949952,0.0431823,0,0,0.094051
211100122,0,0,0,0,1,0,0,0,0
20001121,0.0949991,0,0.8645,0,1,0,0,0,0
10200010,0.0949451,0,0.0819524,0,0.9025,0.0862686,0.167729,0,0.0813213
210200011,0,0,0,0,0,0,1,0,0
210001210,0,0,0.07695,1,0.84645,0,0,0,0
210121210,0,0,1,0,0,0,0,0,0.9
20011000,0.00166067,0,0.00859559,0.0937942,0,0,0.00374772,0.0155141,0.00861029
221011000,0,0,0,0.000855001,0,0,9.49137e-07,0,0
221211010,0,0,0,0,0,0,1,0,0
20210101,8.55086e-05,0,8.64492e-08,0,0,0,0,0,0
22211101,1,0,0,0,0,0,0,0,0
201200101,0,0,0,0,0.086355,0.00855009,0,0,0
2001001,0.94953,0.899935,0,0.855996,0.864404,0,0.755465,0.788742,0
2101201,0,0,0,0,1,0,0,0,0
212101201,0,0,0,0,1,0,0,0,0
210000100,0,0,0.451653,0.443607,0.945297,0.160089,0,0.451324,0.0872618
210010120,0,0,0.475,0.47072,0,4.74949e-05,0,0,0
212011120,0,0,0,0.5,0,0,0,0,0
10210102,0,0,5.17323e-07,0,0,0.0009405,0,0.474568,0
12100021,0.475,0,0,0,0.945293,0.0474525,0.094127,0,0
212100121,0,0,0,0,0.5,0.5,0,0,0
100001020,0,0.168176,0.455725,0.418357,0.945682,0,0.175788,0,0.456233
100121020,0,1,0.07695,0,0,0,0.84645,0,0.7695
21001000,0.073344,0,0,0.0450882,0.0949569,0,0.00887283,0.0907117,0.902094
100120000,0,0.0941356,0.094145,0,0,0.450482,0.945642,0.0949915,0.415848
100122010,0,0.470725,0.0940594,0,0,0,0.52203,0,0.00855949
2100010,0.825469,0.171176,0,0,0.820787,0.175412,0.851671,0,0.95
202110010,0,1,0,0,0,0.863464,0.862695,0,0.00855
112000102,0,0,0,0.521973,0.850297,1,0,0,0
112021102,0,0,0,0.5,0,0,0,0,0
10100002,0.0895724,0,0.175595,0,0.752918,0.174792,0.94525,0.171943,0
10112002,0.7695,0,1,0,0,0,0.7695,0.07695,0
210112102,0,0,1,0,0,0,0,0,0
100000021,0,0.095,0.422932,0.451736,0.95,0.00813056,0.0886172,0,0
120100021,0,0,0.7695,0,1,0,0.0854915,0,0
11022100,0.38475,0,0,1,0,0,0,0.38475,0.7695
10112122,0,0,1,0,0,0,0,0,0
10001200,0.872601,0,0.667471,0.859633,0.872566,0,0,0.871371,0.949995
12001201,0,0,0,0.95,0.9,0,0,0.84645,0
12201211,0,0,0,0,1,0,0,0,0
100012000,0,0.00523986,0.0094145,0.0082046,0,0,0.0410711,0.00821269,0.44818
110212000,0,0,0.00855,0,0,0,0,0,0.0855855
110212120,0,0,0,0,0,0,0,0,0
1221100,0.0940595,0.432288,0,0,0,0,0,0.00855,0.945724
1221112,1,0.45,0,0,0,0,0,0,0
110102200,0,0,0.95,0,0.0941442,0,0,0,0.0949991
10201,0.949995,0.0176413,0.15449,0.095,0,0.0857013,0,0.00410561,0
201010201,0,0,0,1,0,0.465548,0,0,0
21110020,0,0,0,0,0,0,0.0941441,0,0.949136
12021001,0,0,0,0,0,0,1,0,0
100020121,0,1,0.0436084,0,0,0,0,0,0
102021121,0,1,0,0.495,0,0,0,0,0
20100112,0.95,0,0.7695,0,0.0931865,0.0854915,0,0,0
22110112,1,0,0,0,0,0.9,0,0,0
110112202,0,0,0.9,0,0,0,0,1,0
100100002,0,0.731795,0.154319,0,0.0901691,0.765143,0.902927,0.858416,0
120100012,0,0,0.00855941,0,0.466013,0.427457,0.475,0,0
121100212,0,0,0,0,0.5,0.5,0,0,0
1021120,0.00949999,1,0,0.84645,0,0,0,0,0.854145
101221120,0,1,0,0,0,0,0,0,0
