10000000,0,0,0,0,0,0,0,0,0
210000992,0,0,0,0,0,0,0.95,0,0
210101200,0,0,0,0,0.949914,0,0,0,0
210121200,0,0,1,0,0,0,0,0,0
100000000,0,0,0,0,0,0,0,0,0
100010016,0,0,0,0,0,0,0,0,0.948665
100011216,0,0,0,0,0,0,0,0,1
121011216,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0
1200001,0,0,0,0,0,0.855864,0.0928103,0,0
11202001,0.9405,0,0,0,0,0,0,0,0
211202016,0,0,0,0,1,0,0,0,0
10000,0,0,0,0,0,0,0,0,0
200011008,0,0,0,0.45125,0,0,0,0,0
210011024,0,0,0,0.475,0,0,0,0,0
1000,0,0,0,0,0,0,0,0,0
20101000,0,0,0,0,0.406609,0,0,0.855,0
22101100,0,0,0,0,0,0,0,0.855,0
22101120,0,0,0,0,1,0,0,0,0
100,0,0,0,0,0,0,0,0,0
21000100,0.731025,0,0,0,0.455768,0,0,0,0
21201100,0,0,0,0,0.89775,0,0,0,0
121221104,0,0,0,0,0,0,0,1,0.5
100001200,0,0.445933,0.00928103,0.0894238,0.0901859,0,0,0.0936653,0.899893
120001200,0,0,0,0,0,0,0,0,0
120101224,0,0,0,0,1,0,0,0,0
10,0,0,0,0,0,0,0,0,0
112,8.85782e-12,0.451249,0.945088,0,0.0849261,8.85354e-10,0,0,0
200001120,0,0,0,0,1,0,0,0,0
120100,0.451251,0,0,0,0,0,0,0,0
201000112,0,0,0,0,1,0,0,0,0
211200112,0,0,0,0,1,0,0,0,0
1000000,0,0,0,0,0,0,0,0,0
1212001,0.855,0,0,0,0,0,0,0,0
1100020,0.767576,0,0,0,0.447478,0,0.438615,0,0.000892582
101100224,0,0,0,0,0,0,0,0,1
101120224,0,1,0,0,0,0,0,0,0
10000021,0.45125,0,0.450844,0,0,0,0,0,0
210100016,0,0,0.474525,0,0.475,0.47025,0.474952,0,0
210110224,0,0,0,0,0,0.5,0,0,0
100002000,0,0,0,0,0.941185,0,7.31026e-09,7.39068e-11,0
101202000,0,0,0,0,1,0,0,0,0
20011000,0,0,0,0.731025,0,0,0,0,0
120011200,0,0,0,0,0,0,0,0,0.855
101002000,0,0,0,0,0,0,0,0,0
101022008,0,0,0,1,0,0,0,0,0
12100000,0.402141,0,0,0,0.456317,9.0077e-06,0,0.00479641,0.894634
12101020,0,0,0,0,0.475,0,0,0,0.9405
112121024,0,0,0,0,0,0,1,0,0
11002,0,0,0,0.45125,0,0,0,0,0
100211000,0,0.475,0.475,0,0,0,0.475,0.475,0
100211120,0,0,0.5,0,0,0,0,0,0
100000,0,0,0,0,0,0,0,0,0
100102,0,0,0,0,0,0,0,0,0
10100122,0,0,0,0,0,0,0,0,0
210110128,0,0,0,0,0,0,0,0,0
