0,0,0,0,0,0,0,0,0,0
210000000,0,0,0.0517631,0.428687,0.428687,0.000342005,0.428687,0.0902035,0.428687
210001200,0,0,0,9.49999e-05,0,0,0,0,0
210121200,0,0,0,0,0,0,0,0,0
100000016,0,0,0.0698129,0.0231349,0.094905,0.354878,0.902928,0,0.000625027
100010224,0,0,0,0,0,0,0,0,1
120011216,0,0,0,0,0,0,0,0,1
121211216,0,0,0,0,0,0,0,0,1
200001,0.0894943,0.069895,0.156127,0,0.0907238,0.429157,0.95,0.00906819,0
1202001,0,0,0,0,0.095,0,0,0,0
211202000,0,0,0,0,0,0,0.855,0,0
200010000,0,0.428687,0.428687,0.428687,0,0.428687,0.428687,0.00171501,0.425239
200011024,0,0.365512,0,0,0,0,0,0,0.95
212011024,0,0,0,1,0,0,0.4788,0,0
20001000,0.0819275,0,0.902489,0.0945672,0.482784,0,0.0902131,0.000810471,0.00862079
22101000,0,0,0,0,1,0,0,0,0
22101120,0,0,0,0,1,0,0,0,0
20000100,0.477991,0,0.116001,0.00942029,0.472243,0.463314,0,0.437267,0.949916
21200100,0,0,0,0,1,0.0767576,0,0,0
21221100,0,0,0,0,0,0,0,0.479707,1
121221104,0,0,0,0,0,0,0,0.5,0
1200,0.466663,8.19808e-12,0.0893498,0.176038,0.171128,0,0,0.483521,0.906775
120001200,0,0,0,0.855,0.09405,0,0,0,0.0937593
120001224,0,0,1,0,0,0,0,0,0
12,0.428262,0.00432703,0.428687,4.74355e-10,0.428687,0.428687,9.03735e-05,0,0
200000112,0,0,0.000855001,0,0.945725,0,0,0,0
20100,0.428687,0.428687,0.428687,0.428687,0,0.428687,0,0.428687,0.428687
2120100,1,0,0,0,0,0,0,0,0
102,0.40747,0.0239962,0.949957,0.000949145,0.480392,0.486872,0,0.425214,0
201200112,0,0,0,0,1,0,0,0,0
1200000,0.94525,0.0988475,0,0,0.491174,0.167581,0.433182,0.170618,0.176172
1212021,0,0,0,0,0,0,1,0,0
1000020,0.00895225,0.488196,0,0.358816,0.464193,0.163704,0.0978703,0,0.907245
1100220,0,0,0,0,0.365512,0,0,0,0.74005
101120224,0,1,0,0,0,0,0,0,0
101122224,0,1,0,0,0,0,0,0,0
21,0.0819875,0.482666,0.469283,0.0816962,0.465308,0.907202,0.389714,0,0
210000016,0,0,0.45125,0.45125,0.45125,0.45125,0.45125,0,0
210100224,0,0,0.475428,0,0.47927,0.95,0,0,0
210112224,0,0,0.5,0,0,0,0,0,0
100002000,0,0.00945683,0.866239,0.480819,0.488311,0,0.0812434,0.400018,0.0905853
100202000,0,0.00855,0,0,0,0,0,0,0
20011200,0.453235,0,0,1,0,0,0,0.09405,0
1002000,0.0715746,0.48343,0,0.467198,0.865261,0,0.171886,0.16856,0.0983635
101022000,0,1,0,0,0,0,0,0,0
101022208,0,1,0,0.47538,0,0,0,0,0
12000000,0.0089714,0,0,0.01568,0.428687,0.428687,0.428687,8.93477e-10,0.428687
12100020,8.64015e-06,0,0,0,0.902932,0.00816933,0.460259,0,0.442676
12121020,0,0,0,0,0,0,0.517797,0,0
1020000,0.428687,0.428687,0,0.428687,0,0.428687,0.428687,0.428687,0.428687
1221000,0.95,0.095,0,0,0,0,0,0.406125,0
1221210,0,0,0,0,0,0,0,0,1
1020102,0.95,0.009405,0,0,0,0,0,0,0
11022102,1,0,0,0,0,0,0,0,0
10020,0,0.430929,0.0944818,0.486871,0,0.902974,0.469522,0,0.465315
2110020,0,0.0825075,0,0,0,0,0,0,0.95
212110016,0,0,0,0,0,1,0.475432,0,0
220011008,0,0,0.95,0,0,0,0,0,0
220011120,0,0,1,0,0,0,0,0,0
10200000,0.472186,0,0.0974397,0,0.949568,0.428204,0.425295,0.467088,0.0120395
10202001,0,0,0,0,0.902488,0,0,0,0
210202016,0,0,0,0,0,0,1,0,0
100210016,0,0,0,0,0,0,0,0,1
112210016,0,0,0,0,0,0,0,0,1
100000200,0,0.175408,0.902927,0.045511,0.46322,0.0812691,0,0.473558,0.00094525
100020208,0,0,0.455802,0,0,0,0,0,0
210000,0.483774,0.945297,0.0907203,0,0,0.412521,0.478627,0,0.0787437
200211008,0,1,0,0,0,0,0,0,0
220211008,0,0,0,0,0,0,0,0,0
221211008,0,0,0,0,0,0,1,0,0
10000020,0.428687,0,0.428687,0.428687,0.388564,0.0858121,0.428687,0,0.428687
10020021,0.0900709,0,0.949573,0.0860981,0,0.409374,0.459035,0,0
11022021,1,0,0,0.479707,0,0,0,0,0
210,0.428687,3.82065e-07,0.428687,0.428687,0.428687,9.03223e-05,0,0,0.428687
21000210,0.45125,0,0,0.45125,0.45125,0.45125,0,0,0.447189
21021210,0,0,0,0,0,0,0,0,1
2100000,0.95,8.30151e-05,0,0,0.0428804,0.0898555,0.360028,0.000833772,0.418119
2101020,0,0,0,0,1,0,0,0,0
20001102,0.460417,0,0.0459178,0,0.95,0,0,0.44227,0
21201102,0,0,0,0,1,0,0,0,0
2000100,0.906822,0.475137,0,0.387641,0.444668,0.463498,0,0.428649,0.47264
2012100,0,0.49544,0,0,0,0,0,0.949905,0.456976
2212110,0,1,0,0,0,0,0,0,0
1200102,0,0,0,0,1,0,0,0,0
1220001,0,0,0,0,0,1,0,0,0
11220021,0,0,0,0,0,1,0,0,0
200010,0.0663158,0.0945622,0.477854,0,0.171316,0.00901674,0.95,0,0.080494
20200110,0.438615,0,0,0,0.095,0.460034,0,0,1
20210112,0,0,1,0,0,0,0,0,0
